Lat,Lng,Depth,Mag,Sig,Place,Time,Month,Day,Year,Country
-56.23,-25.633000000000003,35.0,5.0,385,South Sandwich Islands region,2011-09-03 14:00:58.020,9,3,2011,GS
-38.435,-74.907,12.0,5.8,522,"off the coast of Araucania, Chile",2011-09-03 16:20:41.000,9,3,2011,CL
35.79,139.358,100.8,5.0,394,"near the south coast of Honshu, Japan",2011-09-03 20:52:49.440,9,3,2011,JP
-20.671,169.71599999999998,185.1,7.0,761,Vanuatu,2011-09-03 22:55:40.920,9,3,2011,VU
44.04600000000001,147.874,40.9,5.2,416,Kuril Islands,2011-09-04 05:02:05.140,9,4,2011,RU
-19.18,168.705,37.0,5.8,518,Vanuatu,2011-09-04 21:44:18.060,9,4,2011,VU
59.138999999999996,-30.823,10.0,5.0,385,Reykjanes Ridge,2011-09-05 05:05:37.220,9,5,2011,IS
-47.924,31.948,10.0,5.1,400,south of Africa,2011-09-05 06:01:20.750,9,5,2011,ZA
58.928999999999995,-30.544,10.0,5.1,400,Reykjanes Ridge,2011-09-05 07:15:51.320,9,5,2011,IS
59.04,-30.695,10.0,5.1,400,Reykjanes Ridge,2011-09-05 07:19:03.640,9,5,2011,IS
59.013999999999996,-30.791999999999998,10.0,5.1,400,Reykjanes Ridge,2011-09-05 08:22:46.800,9,5,2011,IS
-15.295,-173.62099999999998,37.0,6.2,642,Tonga,2011-09-05 09:52:01.130,9,5,2011,TO
6.564,-82.35799999999999,24.7,5.8,520,south of Panama,2011-09-05 11:21:36.940,9,5,2011,PA
6.63,-82.285,10.0,5.1,400,south of Panama,2011-09-05 16:11:16.920,9,5,2011,PA
2.965,97.89299999999999,91.0,6.7,915,"northern Sumatra, Indonesia",2011-09-05 17:55:11.220,9,5,2011,ID
36.51,142.622,10.0,5.1,400,"off the east coast of Honshu, Japan",2011-09-05 19:49:13.170,9,5,2011,JP
-56.06,-27.438000000000002,95.0,5.0,385,South Sandwich Islands region,2011-09-05 20:32:42.430,9,5,2011,GS
21.939,-60.276,10.0,5.3,434,North Atlantic Ocean,2011-09-06 04:07:35.410,9,6,2011,AG
-34.211999999999996,179.545,35.0,5.4,449,south of the Kermadec Islands,2011-09-06 10:51:37.260,9,6,2011,NZ
-34.133,179.49599999999998,35.0,5.0,385,south of the Kermadec Islands,2011-09-06 13:10:22.770,9,6,2011,NZ
-10.917,163.832,15.1,5.1,400,Solomon Islands,2011-09-06 15:13:34.080,9,6,2011,SB
16.502,-93.484,152.9,5.0,385,"Chiapas, Mexico",2011-09-06 17:24:58.990,9,6,2011,MX
36.661,141.594,21.0,5.2,416,"near the east coast of Honshu, Japan",2011-09-06 17:54:51.870,9,6,2011,JP
39.961999999999996,143.477,24.1,5.0,385,"off the east coast of Honshu, Japan",2011-09-07 00:09:59.760,9,7,2011,JP
55.68899999999999,162.82,24.4,5.4,449,"near the east coast of the Kamchatka Peninsula, Russia",2011-09-07 01:23:33.660,9,7,2011,RU
9.981,125.954,94.6,5.2,418,"Mindanao, Philippines",2011-09-07 06:07:37.340,9,7,2011,PH
-27.771,-178.46099999999998,252.1,5.5,465,Kermadec Islands region,2011-09-07 07:55:32.660,9,7,2011,TO
-33.3,-72.17,19.2,5.2,417,"offshore Valparaiso, Chile",2011-09-07 11:21:50.000,9,7,2011,CL
42.238,142.424,7.7,5.1,401,"Hokkaido, Japan region",2011-09-07 13:29:41.520,9,7,2011,JP
-16.363,177.85299999999998,35.0,5.2,416,Fiji,2011-09-08 08:58:49.330,9,8,2011,FJ
37.238,141.835,37.0,5.1,400,"near the east coast of Honshu, Japan",2011-09-08 13:38:13.170,9,8,2011,JP
11.485999999999999,143.671,20.8,5.0,385,south of the Mariana Islands,2011-09-08 16:00:50.510,9,8,2011,GU
-22.423000000000002,-68.906,99.0,5.4,452,"Antofagasta, Chile",2011-09-09 02:33:53.000,9,9,2011,CL
-17.211,-174.576,126.0,5.1,400,Tonga,2011-09-09 02:46:22.340,9,9,2011,TO
-59.327,-20.995,15.4,5.1,400,east of the South Sandwich Islands,2011-09-09 02:51:12.810,9,9,2011,GS
15.043,-61.05,149.5,5.0,387,"Martinique region, Windward Islands",2011-09-09 10:11:22.500,9,9,2011,MQ
-12.619000000000002,44.895,10.0,5.0,388,Comoros region,2011-09-09 13:25:04.220,9,9,2011,YT
-25.424,70.081,10.0,5.0,385,Mid-Indian Ridge,2011-09-09 13:29:46.510,9,9,2011,MU
-49.586000000000006,164.007,10.0,5.9,536,"Auckland Islands, New Zealand region",2011-09-09 19:26:01.040,9,9,2011,NZ
49.535,-126.89299999999999,22.0,6.4,1170,"Vancouver Island, Canada region",2011-09-09 19:41:34.150,9,9,2011,CA
12.370999999999999,143.719,10.0,5.1,400,Guam region,2011-09-09 22:33:32.840,9,9,2011,GU
-48.302,31.706,10.0,5.0,385,south of Africa,2011-09-10 02:19:12.290,9,10,2011,ZA
-34.162,-72.321,23.2,5.0,396,"offshore Libertador O'Higgins, Chile",2011-09-10 03:17:05.000,9,10,2011,CL
-8.831,67.559,10.0,5.3,432,Mid-Indian Ridge,2011-09-10 18:53:04.010,9,10,2011,MV
-29.441,-176.74200000000002,10.0,5.2,416,Kermadec Islands region,2011-09-10 23:56:57.360,9,10,2011,TO
-18.942999999999998,167.602,35.0,5.1,400,Vanuatu,2011-09-11 11:58:58.190,9,11,2011,VU
-18.188,167.734,29.0,5.8,519,Vanuatu,2011-09-11 23:37:34.890,9,11,2011,VU
23.741999999999997,122.82799999999999,38.5,5.0,385,Taiwan region,2011-09-12 05:15:13.460,9,12,2011,JP
-6.269,103.836,51.1,5.0,385,"southwest of Sumatra, Indonesia",2011-09-12 18:24:01.440,9,12,2011,ID
-3.6260000000000003,144.178,14.0,5.9,536,"near the north coast of New Guinea, Papua New Guinea",2011-09-12 22:44:28.080,9,12,2011,PG
35.69,143.329,20.0,5.0,385,"off the east coast of Honshu, Japan",2011-09-12 23:02:41.760,9,12,2011,JP
5.603,-77.52600000000001,18.0,5.2,416,near the west coast of Colombia,2011-09-13 04:38:48.710,9,13,2011,CO
5.617000000000001,-77.471,10.0,5.7,501,near the west coast of Colombia,2011-09-13 04:49:35.000,9,13,2011,CO
-6.894,143.915,31.1,5.1,400,"New Guinea, Papua New Guinea",2011-09-13 07:56:11.830,9,13,2011,PG
34.409,23.721999999999998,41.2,5.2,416,"Crete, Greece",2011-09-13 16:19:31.890,9,13,2011,GR
37.19,22.05,10.0,5.0,388,southern Greece,2011-09-14 03:35:27.590,9,14,2011,GR
-32.696,-71.797,37.0,5.8,660,"offshore Valparaiso, Chile",2011-09-14 07:03:51.000,9,14,2011,CL
-35.111,-178.99099999999999,13.0,5.7,500,east of the North Island of New Zealand,2011-09-14 13:36:34.120,9,14,2011,NZ
-6.141,103.714,50.4,5.2,416,"southwest of Sumatra, Indonesia",2011-09-14 15:54:53.010,9,14,2011,ID
53.107,172.984,15.0,6.0,554,"Near Islands, Aleutian Islands, Alaska",2011-09-14 18:10:09.000,9,14,2011,RU
-18.857,-173.66299999999998,35.0,5.1,400,Tonga,2011-09-15 03:41:41.550,9,15,2011,TO
-35.366,-179.03900000000002,10.0,6.1,572,east of the North Island of New Zealand,2011-09-15 07:53:18.630,9,15,2011,NZ
36.256,141.338,28.0,6.1,640,"near the east coast of Honshu, Japan",2011-09-15 08:00:09.640,9,15,2011,JP
19.566,-77.94,10.0,5.2,422,Cuba region,2011-09-15 08:43:07.250,9,15,2011,CU
-14.956,-177.957,378.4,5.5,465,Fiji region,2011-09-15 11:59:52.770,9,15,2011,WF
36.358000000000004,82.51,17.8,5.3,432,"southern Xinjiang, China",2011-09-15 15:27:03.480,9,15,2011,CN
-54.011,-1.848,10.0,5.1,400,Bouvet Island region,2011-09-15 16:08:31.470,9,15,2011,SH
-54.07,-1.561,10.0,5.3,432,Bouvet Island region,2011-09-15 16:54:49.590,9,15,2011,SH
-21.611,-179.528,644.6,7.3,822,Fiji region,2011-09-15 19:31:04.080,9,15,2011,TO
-56.277,-26.736,95.3,5.1,400,South Sandwich Islands region,2011-09-15 20:40:20.150,9,15,2011,GS
18.222,119.369,8.4,5.0,385,Philippine Islands region,2011-09-16 11:52:17.170,9,16,2011,PH
-20.679000000000002,169.79,106.4,5.5,465,Vanuatu,2011-09-16 18:23:24.740,9,16,2011,VU
40.273,142.779,30.0,6.7,710,"near the east coast of Honshu, Japan",2011-09-16 19:26:40.260,9,16,2011,JP
-16.715999999999998,167.454,35.0,5.0,385,Vanuatu,2011-09-16 19:28:21.930,9,16,2011,VU
40.164,143.39700000000002,35.0,5.1,400,"off the east coast of Honshu, Japan",2011-09-16 19:40:00.140,9,16,2011,JP
40.235,143.24,35.0,5.7,500,"off the east coast of Honshu, Japan",2011-09-16 20:11:16.090,9,16,2011,JP
40.239000000000004,143.00799999999998,18.0,5.9,537,"off the east coast of Honshu, Japan",2011-09-16 21:08:05.330,9,16,2011,JP
40.077,143.15,40.7,5.8,518,"off the east coast of Honshu, Japan",2011-09-16 21:36:38.590,9,16,2011,JP
40.242,143.145,37.7,5.7,500,"off the east coast of Honshu, Japan",2011-09-16 22:40:46.930,9,16,2011,JP
40.291,142.861,30.0,5.3,434,"near the east coast of Honshu, Japan",2011-09-17 07:33:57.840,9,17,2011,JP
40.265,142.657,30.0,5.7,500,"near the east coast of Honshu, Japan",2011-09-17 07:34:27.690,9,17,2011,JP
48.909,154.739,61.9,5.2,416,Kuril Islands,2011-09-17 08:59:30.470,9,17,2011,RU
40.248000000000005,143.226,22.1,5.2,416,"off the east coast of Honshu, Japan",2011-09-17 17:54:47.410,9,17,2011,JP
-16.17,42.158,10.0,5.1,400,Mozambique Channel,2011-09-18 06:26:59.880,9,18,2011,MZ
39.845,143.05200000000002,10.0,5.6,486,"off the east coast of Honshu, Japan",2011-09-18 07:04:18.070,9,18,2011,JP
42.036,142.315,69.4,5.1,402,"Hokkaido, Japan region",2011-09-18 10:39:48.400,9,18,2011,JP
27.73,88.155,50.0,6.9,1562,"Sikkim, India",2011-09-18 12:40:51.830,9,18,2011,IN
37.844,141.404,54.4,5.4,449,"near the east coast of Honshu, Japan",2011-09-18 18:32:25.690,9,18,2011,JP
-10.583,161.406,67.2,5.2,416,Solomon Islands,2011-09-18 18:35:23.650,9,18,2011,SB
-2.1180000000000003,125.14200000000001,16.0,5.1,400,"Kepulauan Sula, Indonesia",2011-09-18 23:09:19.820,9,18,2011,ID
53.538999999999994,-170.07,149.8,5.4,449,"Fox Islands, Aleutian Islands, Alaska",2011-09-19 07:03:08.880,9,19,2011,US
52.037,-171.982,31.0,5.6,482,"Fox Islands, Aleutian Islands, Alaska",2011-09-19 08:14:14.760,9,19,2011,US
47.856,147.31,410.5,5.2,416,northwest of the Kuril Islands,2011-09-19 09:07:22.220,9,19,2011,JP
14.239,-90.21,10.0,5.2,416,Guatemala,2011-09-19 17:59:54.050,9,19,2011,GT
14.186,-90.238,9.0,5.6,667,Guatemala,2011-09-19 18:33:55.870,9,19,2011,GT
-4.532,-105.20700000000001,10.0,5.7,500,central East Pacific Rise,2011-09-20 02:40:22.690,9,20,2011,EC
-38.189,-17.075,10.0,5.2,416,southern Mid-Atlantic Ridge,2011-09-20 06:05:36.080,9,20,2011,SH
-18.789,169.09900000000002,213.8,5.2,416,Vanuatu,2011-09-20 21:28:28.850,9,20,2011,VU
-38.349000000000004,-17.009,10.0,5.0,385,southern Mid-Atlantic Ridge,2011-09-21 10:35:36.810,9,21,2011,SH
36.774,140.32399999999998,42.5,5.1,453,"near the east coast of Honshu, Japan",2011-09-21 13:31:01.430,9,21,2011,JP
-9.587,117.82,46.2,5.2,424,"Sumbawa region, Indonesia",2011-09-21 19:52:30.710,9,21,2011,ID
-17.315,-172.487,35.0,5.0,385,Tonga region,2011-09-22 00:49:59.690,9,22,2011,TO
39.785,38.842,5.0,5.5,487,eastern Turkey,2011-09-22 03:22:36.070,9,22,2011,TR
-4.071000000000001,103.04799999999999,108.8,5.1,400,"southern Sumatra, Indonesia",2011-09-22 10:20:32.390,9,22,2011,ID
-15.437000000000001,-175.31099999999998,10.0,6.4,630,Tonga,2011-09-22 23:07:03.570,9,22,2011,TO
36.762,140.435,27.8,5.0,386,"near the east coast of Honshu, Japan",2011-09-23 08:16:00.390,9,23,2011,JP
-19.195,175.636,62.6,5.0,385,south of the Fiji Islands,2011-09-23 09:44:10.880,9,23,2011,FJ
39.352,141.85,61.7,5.2,416,"eastern Honshu, Japan",2011-09-23 13:12:27.300,9,23,2011,JP
-38.501999999999995,-16.026,10.0,5.2,416,southern Mid-Atlantic Ridge,2011-09-23 15:35:06.690,9,23,2011,SH
-9.051,-109.44,10.0,5.9,536,central East Pacific Rise,2011-09-23 19:02:48.240,9,23,2011,CL
-9.15,-109.56700000000001,10.0,5.4,449,central East Pacific Rise,2011-09-23 22:44:56.690,9,23,2011,CL
-6.343999999999999,151.556,82.2,5.2,416,"New Britain region, Papua New Guinea",2011-09-24 02:57:53.310,9,24,2011,PG
-17.31,-177.84099999999998,399.3,5.3,432,Fiji region,2011-09-24 05:27:49.670,9,24,2011,WF
-18.609,65.47,10.0,5.1,400,Mauritius - Reunion region,2011-09-24 22:08:40.130,9,24,2011,MU
-5.962000000000001,-81.77199999999999,35.1,5.1,400,near the coast of northern Peru,2011-09-25 00:35:08.670,9,25,2011,PE
12.745,92.42399999999999,37.3,5.1,400,"Andaman Islands, India region",2011-09-25 11:22:18.580,9,25,2011,IN
-36.523,-111.02600000000001,10.0,5.3,432,southern East Pacific Rise,2011-09-25 15:32:35.190,9,25,2011,CL
63.434,-126.27799999999999,1.0,5.3,435,"Northwest Territories, Canada",2011-09-26 01:02:56.250,9,26,2011,CA
-7.358,123.095,558.0,5.2,416,Banda Sea,2011-09-26 03:39:24.230,9,26,2011,ID
-16.713,-173.321,3.0,5.4,450,Tonga,2011-09-26 07:27:47.440,9,26,2011,TO
-38.423,-16.994,10.0,5.1,400,southern Mid-Atlantic Ridge,2011-09-26 14:03:03.630,9,26,2011,SH
-17.761,-178.33900000000003,526.6,5.3,432,Fiji region,2011-09-27 00:37:35.050,9,27,2011,WF
50.283,178.757,35.0,5.1,400,"Rat Islands, Aleutian Islands, Alaska",2011-09-27 06:46:16.970,9,27,2011,RU
36.591,76.70100000000001,81.7,5.0,386,Kashmir-Xinjiang border region,2011-09-27 11:02:59.040,9,27,2011,CN
34.52,23.78,28.0,5.3,432,"Crete, Greece",2011-09-27 12:08:22.900,9,27,2011,GR
51.786,-179.503,78.1,5.1,400,"Andreanof Islands, Aleutian Islands, Alaska",2011-09-27 15:06:07.260,9,27,2011,US
-22.819000000000003,171.99900000000002,10.0,5.2,416,southeast of the Loyalty Islands,2011-09-27 17:42:28.840,9,27,2011,VU
-22.68,172.30599999999998,10.0,5.0,385,southeast of the Loyalty Islands,2011-09-27 19:53:14.000,9,27,2011,VU
-22.572,172.199,10.0,5.1,400,southeast of the Loyalty Islands,2011-09-27 20:35:11.860,9,27,2011,VU
-22.861,171.972,23.6,5.0,385,southeast of the Loyalty Islands,2011-09-27 21:13:44.850,9,27,2011,VU
-15.619000000000002,-173.18200000000002,4.7,5.2,416,Tonga,2011-09-28 00:26:35.090,9,28,2011,TO
-22.754,172.1,10.0,5.4,449,southeast of the Loyalty Islands,2011-09-28 17:36:10.010,9,28,2011,VU
-22.82,172.02599999999998,10.0,5.1,400,southeast of the Loyalty Islands,2011-09-28 17:56:32.490,9,28,2011,VU
-37.952,-73.85300000000001,10.0,5.6,482,"offshore Bio-Bio, Chile",2011-09-28 22:40:12.860,9,28,2011,CL
-12.95,-14.515999999999998,10.0,5.1,400,southern Mid-Atlantic Ridge,2011-09-29 00:08:03.900,9,29,2011,SH
37.147,140.65,43.5,5.1,434,"eastern Honshu, Japan",2011-09-29 10:05:12.480,9,29,2011,JP
-37.933,-73.965,31.2,5.2,416,"offshore Bio-Bio, Chile",2011-09-29 15:40:53.270,9,29,2011,CL
26.648000000000003,127.65299999999999,45.1,5.0,418,"Ryukyu Islands, Japan",2011-09-29 18:26:56.370,9,29,2011,JP
-22.496,171.46,10.0,5.2,416,southeast of the Loyalty Islands,2011-09-30 05:19:24.140,9,30,2011,VU
-49.638000000000005,163.763,35.0,5.0,385,"Auckland Islands, New Zealand region",2011-09-30 10:18:27.810,9,30,2011,NZ
8.304,126.73899999999999,48.2,5.4,449,"Mindanao, Philippines",2011-09-30 13:06:04.600,9,30,2011,PH
-19.247,167.639,35.0,5.2,416,Vanuatu region,2011-09-30 14:45:00.770,9,30,2011,VU
39.147,143.523,10.0,5.0,385,"off the east coast of Honshu, Japan",2011-09-30 15:51:01.120,9,30,2011,JP
7.3629999999999995,123.689,615.4,5.3,432,"Mindanao, Philippines",2011-10-01 04:21:51.600,10,1,2011,PH
12.969000000000001,95.838,46.8,5.2,417,"Andaman Islands, India region",2011-10-01 04:22:19.210,10,1,2011,MM
51.775,172.132,10.0,5.3,432,"Near Islands, Aleutian Islands, Alaska",2011-10-01 09:23:49.210,10,1,2011,RU
-48.978,164.542,10.0,5.6,482,off the west coast of the South Island of New Zealand,2011-10-01 10:54:29.760,10,1,2011,NZ
12.989,95.78399999999999,15.1,5.0,385,"Andaman Islands, India region",2011-10-01 12:48:57.410,10,1,2011,MM
8.304,126.71799999999999,50.6,5.0,385,"Mindanao, Philippines",2011-10-02 09:19:25.410,10,2,2011,PH
1.357,126.236,54.4,5.2,416,Molucca Sea,2011-10-02 14:57:01.060,10,2,2011,ID
-5.148,152.60399999999998,51.9,5.3,432,"New Britain region, Papua New Guinea",2011-10-03 08:57:51.230,10,3,2011,PG
-10.73,164.90900000000002,81.3,5.1,400,Santa Cruz Islands region,2011-10-03 14:18:59.960,10,3,2011,SB
-20.07,-68.916,106.7,5.0,387,"Tarapaca, Chile",2011-10-03 17:35:54.420,10,3,2011,CL
-43.797,-82.633,10.0,5.0,385,West Chile Rise,2011-10-03 22:03:02.810,10,3,2011,CL
-9.227,120.24600000000001,84.6,5.0,385,"Sumba region, Indonesia",2011-10-03 22:08:06.850,10,3,2011,ID
-44.519,-81.783,10.0,5.0,385,West Chile Rise,2011-10-03 23:22:11.590,10,3,2011,CL
26.768,140.429,455.9,5.6,482,"Bonin Islands, Japan region",2011-10-04 01:37:29.130,10,4,2011,JP
-31.9,-178.69,10.0,5.0,385,Kermadec Islands region,2011-10-05 06:58:30.770,10,5,2011,TO
36.478,137.593,10.0,5.3,433,"eastern Honshu, Japan",2011-10-05 10:00:01.440,10,5,2011,JP
36.49,137.384,13.1,5.2,417,"eastern Honshu, Japan",2011-10-05 10:06:13.770,10,5,2011,JP
57.873000000000005,-32.537,10.0,5.4,449,Reykjanes Ridge,2011-10-05 23:52:20.010,10,5,2011,GL
57.949,-32.254,10.0,5.3,432,Reykjanes Ridge,2011-10-06 00:03:03.510,10,6,2011,GL
57.89,-32.492,10.0,5.5,465,Reykjanes Ridge,2011-10-06 00:39:32.850,10,6,2011,GL
57.926,-32.346,10.0,5.0,385,Reykjanes Ridge,2011-10-06 01:03:34.400,10,6,2011,GL
9.7,138.245,20.0,5.8,539,"State of Yap, Federated States of Micronesia",2011-10-06 07:37:01.420,10,6,2011,FM
-24.178,-64.219,15.0,5.9,615,"Jujuy, Argentina",2011-10-06 11:12:30.070,10,6,2011,AR
-24.281,-64.304,10.0,5.1,400,"Jujuy, Argentina",2011-10-06 11:19:56.590,10,6,2011,AR
-29.127,-176.817,35.0,5.0,385,Kermadec Islands region,2011-10-06 13:59:23.150,10,6,2011,TO
-14.833,167.392,163.6,5.3,432,Vanuatu,2011-10-06 15:26:23.990,10,6,2011,VU
-23.002,-66.266,219.1,5.2,416,"Jujuy, Argentina",2011-10-06 17:05:29.930,10,6,2011,AR
57.873000000000005,-32.411,10.0,5.1,400,Reykjanes Ridge,2011-10-06 19:46:19.440,10,6,2011,GL
41.631,141.964,46.0,5.3,436,"Hokkaido, Japan region",2011-10-07 02:51:18.280,10,7,2011,JP
-22.212,171.222,118.6,5.6,482,southeast of the Loyalty Islands,2011-10-07 06:30:19.620,10,7,2011,VU
-5.125,152.966,57.5,5.0,385,"New Britain region, Papua New Guinea",2011-10-07 06:58:24.520,10,7,2011,PG
-32.514,-179.03799999999998,36.0,6.1,573,south of the Kermadec Islands,2011-10-07 08:58:28.910,10,7,2011,NZ
-32.568000000000005,-178.925,20.8,5.1,400,south of the Kermadec Islands,2011-10-07 12:14:40.180,10,7,2011,NZ
-46.092,-75.361,30.3,5.0,385,"near the coast of Aisen, Chile",2011-10-07 19:54:03.400,10,7,2011,CL
-4.694,134.137,10.1,5.7,500,"near the south coast of Papua, Indonesia",2011-10-08 05:38:54.980,10,8,2011,ID
-20.601999999999997,-173.222,6.0,5.9,537,Tonga,2011-10-08 08:53:11.960,10,8,2011,TO
13.857999999999999,147.525,10.0,5.0,385,Mariana Islands region,2011-10-09 05:13:38.320,10,9,2011,MP
-50.076,-115.958,10.0,5.5,465,southern East Pacific Rise,2011-10-09 18:01:47.820,10,9,2011,CL
-32.68,-178.725,53.4,5.0,385,south of the Kermadec Islands,2011-10-09 20:28:06.330,10,9,2011,NZ
-14.561,167.84599999999998,53.9,5.1,400,Vanuatu,2011-10-10 00:54:11.940,10,10,2011,VU
52.221000000000004,159.398,79.7,5.3,432,"off the east coast of the Kamchatka Peninsula, Russia",2011-10-10 01:15:02.140,10,10,2011,RU
37.547,141.257,46.0,5.6,524,"near the east coast of Honshu, Japan",2011-10-10 02:45:57.860,10,10,2011,JP
-4.905,151.57399999999998,147.0,5.2,416,"New Britain region, Papua New Guinea",2011-10-10 04:43:15.690,10,10,2011,PG
-25.459,-116.219,10.0,5.5,465,southern East Pacific Rise,2011-10-10 05:18:10.560,10,10,2011,CL
-29.599,-176.27900000000002,30.3,5.0,385,Kermadec Islands region,2011-10-10 18:14:20.760,10,10,2011,TO
-27.338,-176.615,46.7,5.2,416,Kermadec Islands region,2011-10-11 00:50:55.360,10,11,2011,TO
-29.495,-176.239,32.1,5.0,385,Kermadec Islands region,2011-10-11 11:16:50.830,10,11,2011,TO
-25.195999999999998,69.991,10.0,5.0,385,Indian Ocean Triple Junction,2011-10-11 11:59:36.100,10,11,2011,MU
-2.247,138.838,27.2,5.7,500,"Papua, Indonesia",2011-10-11 13:05:49.030,10,11,2011,ID
-26.988000000000003,-109.366,14.8,5.0,385,Easter Island region,2011-10-11 17:13:43.100,10,11,2011,CL
-26.541999999999998,-69.23,20.8,5.0,385,"Atacama, Chile",2011-10-11 20:17:11.750,10,11,2011,CL
-3.7960000000000003,100.616,10.0,5.0,385,"Kepulauan Mentawai region, Indonesia",2011-10-12 08:59:53.850,10,12,2011,ID
18.542,-106.66,10.0,5.1,400,"off the coast of Jalisco, Mexico",2011-10-12 10:54:34.450,10,12,2011,MX
37.765,144.421,35.0,5.0,385,"off the east coast of Honshu, Japan",2011-10-12 17:22:05.940,10,12,2011,JP
-9.35,114.587,39.0,6.1,855,"south of Bali, Indonesia",2011-10-13 03:16:30.160,10,13,2011,ID
43.461999999999996,-127.135,20.6,5.6,501,off the coast of Oregon,2011-10-13 04:14:00.510,10,13,2011,US
-6.609,-75.551,12.3,5.1,403,northern Peru,2011-10-13 15:06:15.970,10,13,2011,PE
-6.57,147.881,37.0,6.5,655,"eastern New Guinea region, Papua New Guinea",2011-10-14 03:35:14.810,10,14,2011,PG
54.08,123.72200000000001,12.0,6.0,564,"Amurskaya Oblast', Russia",2011-10-14 06:10:14.600,10,14,2011,RU
-18.847,-173.363,10.0,5.0,385,Tonga,2011-10-14 11:01:40.810,10,14,2011,TO
-25.788,-177.455,147.7,5.5,465,south of the Fiji Islands,2011-10-15 22:24:49.330,10,15,2011,TO
-31.658,-179.78400000000002,213.0,5.2,416,Kermadec Islands region,2011-10-16 01:21:40.630,10,16,2011,TO
-20.04,169.144,81.1,5.1,400,Vanuatu,2011-10-16 04:24:45.080,10,16,2011,VU
47.951,152.909,118.2,5.3,432,Kuril Islands,2011-10-16 09:47:13.080,10,16,2011,RU
2.448,96.18,35.0,5.4,449,"Simeulue, Indonesia",2011-10-16 17:16:20.180,10,16,2011,ID
22.704,124.837,10.0,5.1,400,southeast of Taiwan,2011-10-17 06:03:48.300,10,17,2011,JP
-37.395,78.4,10.0,5.0,385,Mid-Indian Ridge,2011-10-17 07:21:55.820,10,17,2011,TF
37.744,141.89,35.4,5.0,385,"near the east coast of Honshu, Japan",2011-10-17 09:15:23.420,10,17,2011,JP
-5.801,150.994,35.0,5.4,449,"New Britain region, Papua New Guinea",2011-10-17 19:51:53.020,10,17,2011,PG
-37.525,78.11399999999999,10.0,5.1,400,Mid-Indian Ridge,2011-10-17 21:28:26.490,10,17,2011,TF
-23.221,-66.558,191.4,5.1,400,"Jujuy, Argentina",2011-10-18 01:39:33.020,10,18,2011,AR
-37.426,78.219,10.0,5.0,385,Mid-Indian Ridge,2011-10-18 04:38:37.710,10,18,2011,TF
-5.785,151.037,26.0,6.1,572,"New Britain region, Papua New Guinea",2011-10-18 05:05:06.250,10,18,2011,PG
-62.583,156.982,10.0,5.2,416,Balleny Islands region,2011-10-18 19:36:10.130,10,18,2011,AQ
-11.585999999999999,166.084,80.5,5.0,385,Santa Cruz Islands,2011-10-18 23:32:55.530,10,18,2011,SB
-9.425,124.785,32.3,5.0,385,Timor region,2011-10-19 00:50:45.740,10,19,2011,ID
28.058000000000003,54.286,23.4,5.2,428,southern Iran,2011-10-19 02:52:43.200,10,19,2011,IR
-4.829,134.054,35.0,5.0,385,"near the south coast of Papua, Indonesia",2011-10-19 04:54:28.210,10,19,2011,ID
37.997,-31.371,10.0,5.0,385,Azores Islands region,2011-10-19 06:23:42.970,10,19,2011,PT
-32.285,-13.311,10.0,5.4,449,southern Mid-Atlantic Ridge,2011-10-19 10:40:39.820,10,19,2011,SH
13.811,120.04899999999999,47.7,5.0,385,"Mindoro, Philippines",2011-10-19 11:29:31.630,10,19,2011,PH
-22.758000000000003,-113.47200000000001,10.0,5.1,400,Easter Island region,2011-10-19 13:26:03.230,10,19,2011,CL
-22.761,-113.21600000000001,14.7,5.2,416,Easter Island region,2011-10-19 18:37:53.850,10,19,2011,CL
15.265999999999998,-92.74600000000001,89.4,5.0,389,"Chiapas, Mexico",2011-10-19 19:03:18.390,10,19,2011,MX
-45.747,-77.455,10.7,5.2,416,"off the coast of Aisen, Chile",2011-10-19 20:45:10.450,10,19,2011,CL
-29.801,-176.31799999999998,43.9,5.1,400,Kermadec Islands region,2011-10-20 03:39:00.250,10,20,2011,TO
-52.504,140.233,3.6,5.1,400,west of Macquarie Island,2011-10-20 16:07:22.760,10,20,2011,AU
21.211,70.533,10.0,5.1,459,"Gujarat, India",2011-10-20 17:18:34.170,10,20,2011,IN
35.436,81.607,2.4,5.0,385,Xinjiang-Xizang border region,2011-10-20 20:52:34.780,10,20,2011,CN
-22.909000000000002,-66.289,216.7,5.2,416,"Jujuy, Argentina",2011-10-20 23:26:43.710,10,20,2011,AR
43.891999999999996,142.47899999999998,187.0,6.1,575,"Hokkaido, Japan region",2011-10-21 08:02:37.950,10,21,2011,JP
-28.993000000000002,-176.238,33.0,7.4,845,Kermadec Islands region,2011-10-21 17:57:16.100,10,21,2011,TO
-7.825,104.12799999999999,9.4,5.1,400,"southwest of Sumatra, Indonesia",2011-10-22 00:18:01.640,10,22,2011,ID
-28.855,-176.145,10.0,5.2,416,Kermadec Islands region,2011-10-22 09:38:47.220,10,22,2011,TO
-18.0,-69.314,129.3,5.1,402,"Tarapaca, Chile",2011-10-22 10:07:43.090,10,22,2011,CL
-55.261,-28.105999999999998,10.0,5.0,385,South Sandwich Islands region,2011-10-22 17:28:51.590,10,22,2011,GS
7.707999999999999,134.705,37.5,5.3,441,Palau region,2011-10-23 03:26:28.110,10,23,2011,PW
